id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
944945,Citoyen d'honneur,6.054,28,Released,2022-09-14,723229,96,False,/iGj7YJCL8iP5qraRtO5gQsamwKT.jpg,0,,tt21438594,fr,Citoyen d'honneur,"Samir Amin is a fulfilled writer, Nobel Prize for Literature, who lives in Paris, far from his native country, Algeria.He systematically refuses all the invitations made to him. Until the day when he decides to accept to be made ""Honorary Citizen"" of Sidi Mimoun, the small town where he was born.But should he again meet with the inhabitants of this city, who year after year became the heroes of his various novels?",2.531,/gMrwq2Ey6GDIdoPEGZ7hmgdFUMI.jpg,,"Comedy, Drama","Axel Films, Janine Films, Apollo Films, C8",France,"Arabic, French",
460036,Buy Me,5.25,28,Released,2017-06-23,409913,107,False,/e3wzLTfhd3ZzBo7nxklm4kvVJNO.jpg,2000000,http://studio.art-pictures.ru/en/proekty/buy-me.html,tt6964554,ru,Купи меня,"Katya, a young girl from a good family, a student of philology is awarded a grant to study archives in Paris but instead of heading to Paris she travels to the Arab Emirates to start international modeling career…",6.466,/ydmCt1APFriJXT0pPF1u5McF4B2.jpg,"Sex, Love and Dreams of a Beautiful Life",Drama,"LOOKFILM STUDIO, Art Pictures Studio",Russia,"Arabic, English, Russian","wealthy, fashion"
603466,WWE Money in the Bank 2019,7.2,28,Released,2019-05-19,5556675,218,False,/uJ6fgBstmpyQcWPsxM4I6ETtiRl.jpg,140777,https://www.wwe.com/shows/moneyinthebank,tt10229430,en,WWE Money in the Bank 2019,"Money in the Bank (2019) was a professional wrestling pay-per-view (PPV) and WWE Network event, produced by WWE for their Raw, SmackDown, and 205 Live brands. It took place on May 19, 2019, at the XL Center in Hartford, Connecticut. It was the tenth event under the Money in the Bank chronology.  Twelve matches were contested at the event including one on the pre-show. In the main event, Brock Lesnar inserted himself in the men's Money in the Bank ladder match to win it. Bayley won the women's Money in the Bank match and later cashed in the contract to win the SmackDown Women's Championship from Charlotte Flair, who herself had just won the title from Becky Lynch. In her other match Lynch retained her Raw Women's Championship against Lacey Evans. In other prominent matches, Kofi Kingston defeated Kevin Owens to retain the WWE Championship while Seth Rollins defeated AJ Styles to retain the Universal Championship.",3.024,/hT3GAmynVwHL45VowXPjyxE4FZj.jpg,,"Action, Drama, Family, Thriller","WWE Home Video, World Wrestling Entertainment (WWE)",United States of America,"English, French, German, Russian, Spanish","wrestling, wrestler, pro wrestling, women wrestler"
451892,Argentine Soldier Only Known by God,8.1,28,Released,2017-04-06,195201,102,False,/aETxrLWLQ7xJRk4MGRHMTVdNKbi.jpg,0,,tt6257640,es,Soldado Argentino solo conocido por Dios,"The story is centered on the human drama of three young people from a small town in Traslasierra, Córdoba, who from very different ideological places, are forever transformed by the war in Malvinas Argentinas (Falkland Islands).",2.328,/wQNPewYaVr1BtEeJRAT26cRGSXu.jpg,,"Drama, War, History","Midú Junco Producciones, Cita con la Vida Emprendimientos Audiovisuales, Fundación Criteria, INCAA",Argentina,Spanish,
422603,Aanandam,7.2,28,Released,2016-10-21,2300000,134,False,/nm01vAcpeduK6K1HtRaHyTzpvFY.jpg,450000,,tt5998104,ml,ആനന്ദം,A group of students visit Goa and Hampi while on their college trip. Their experiences during their journey help them understand the intricacies of love and friendship.,3.103,/lf6uk5ukEhULKS4M386ah9Tv1Fz.jpg,,"Adventure, Comedy, Romance","Cast N' Crew, Habit of Life",India,"English, Malayalam","friendship, alcohol, bus, college, new year's day, travel, couple, tattooing"
607145,Rocketry: The Nambi Effect,7.5,28,Released,2022-07-01,3900000,154,False,/c3lLlZcs27jARdt6id9YM1PLN1Z.jpg,7900000,,tt9263550,ta,Rocketry: The Nambi Effect,"The story of a great Indian rocket scientist, a true patriot, who was turned into a villain in the blink of an eye. Rocketry: The Nambi Effect is a retelling of Shri Nambi Narayananʼs life story as it unravels in an interview by superstar Shah Rukh Khan.",5.104,/o7A1agEoXvwyyOmIbHnUhfnC34j.jpg,,"Drama, History","Tricolor Films, Sarke Studio",India,"English, Hindi, Tamil",based on true story
413416,The Housemaid,6.3,28,Released,2016-09-16,1575266,105,False,/b5SnA6t9syc00FgtdP9ybrDfWC2.jpg,0,,tt5860084,vi,Cô Hầu Gái,"When an orphaned Vietnamese girl is hired to be a housemaid at a haunted rubber plantation in 1953 French Indochina, she unexpectedly falls in love with the French landowner and awakens the vengeful ghost of his dead wife... who is out for blood.",4.581,/5sYJDnC2iN1zcVfoqIkPtufV4L4.jpg,,"Romance, Horror","CJ Entertainment, HK Film Corporation",Vietnam,"English, Vietnamese","plantation, indochina, orphan, vengeful ghost, army captain, housemaid, 1950s, landowner"
851800,Table for Six,6.804,28,Released,2022-09-07,9590000,116,False,/2WZeZthDywP1T9z1YzXm7AjrjKz.jpg,0,,tt21187542,cn,飯戲攻心,"To big brother Dai (Dayo Wong), nothing is more satisfying than dining with his two younger half-siblings (Louis Cheung Kai Chung and Peter Chan Charm Man). But when his old flame (Stephy Tang) shows up as his brother’s girlfriend, kitchen nightmare strikes and it’s up to his part-time girlfriend (Lim Min-chen) to simmer down the situation.",4.502,/lsjMu0NZn6LAa4sZSatjeiHFFlY.jpg,,"Comedy, Family, Romance","Irresistible Beta Limited, One Cool Film Production, Edko Films",Hong Kong,Cantonese,"relationship problems, family dinner, family drama"
312809,Tevar,5.4,28,Released,2015-01-09,7800000,159,False,/dyacWrj0YmOJvZ5vKB2n4ysEL0e.jpg,5600000,,tt3398048,hi,तेवर,A Kabaddi player rescues a young woman from an unwanted marriage and hides her in his home.,3.21,/gcFHdnmAAwx4kzg6DkNn5lLGDeP.jpg,,"Thriller, Action, Drama",BSK Network and Entertainment,India,Hindi,
561996,Red Land,6.2,27,Released,2018-11-15,159693,150,False,/t67VukYUbY6m3hiGyCKkIBYU6G8.jpg,0,,tt7548328,it,Red Land (Rosso Istria),"Italy, September 1943. After the armistice and the flight of the King, the war theaters of the North-East see the advance of Tito's partisans. At the center of the story, in this dramatic historical context, the figure of Norma Cossetto, a young Istrian student, barbarously raped, killed and thrown into a foiba by the Tito partisans.",1.967,/7khrFsc3kpdv8wwrrYxVlP9mhkl.jpg,"Following the armistice of 8 September 1943, the Istrian, Dalmatian, Julian and Fiuman populations were targeted by the Tito partisans hungry for revenge. Among the victims was the young Norma Cossetto, daughter of a fascist official.","Drama, War, History, Crime","Venice Film, RAI Cinema, ANVGD, Cultur Active, RAI, Regione del Veneto, MiC, Regione Lazio, Treviso Film Commission, Artex Film, Cinema Rental",Italy,Italian,
440627,Selfie,5.9,27,Released,2018-02-01,2201472,114,False,/sQdB40pcmJdLyLj0uMq1MnnaOk3.jpg,0,,tt6260342,ru,Селфи,"He was his absolute copy – his gestures, body language and jokes were so real, no one suspected the change. Bogdanov looked at the screen as if it was mirror. the double has taken over his tV-show, held meetings with his fans, lived with  his women and had drinks with his friends. Bogdanov’s life and identity were erased in an instant. Popular, successful and cynical writer Bogdanov lost everything he has been working on for years building his career. As he clearly sees that the double is better and sincerer than he, he realizes the battle of his life is lost. the only one who wants to have real Bogdanov back is his daughter...",2.923,/t2M6miQivbZqrFElR4fzuLmkReq.jpg,,"Drama, Thriller","Art Pictures Studio, Kinoslovo",Russia,Russian,
848331,Honk for Jesus. Save Your Soul.,5.3,27,Released,2022-09-02,2144225,98,False,/l57Hoy9prfwpewKm7PEYxOiJeMr.jpg,0,https://www.focusfeatures.com/honk-for-jesus-save-your-soul,tt12655436,en,Honk for Jesus. Save Your Soul.,"In the aftermath of a huge scandal, Trinitie Childs, the first lady of a prominent Southern Baptist Mega Church, attempts to help her pastor-husband, Lee-Curtis Childs, rebuild their congregation.",6.183,/gC5HfzG2xUbqSPaXPdqTiE94c79.jpg,Lord help us.,Comedy,"Pinky Promise, Ejime Productions, 59%, Rh Negative Entertainment, Indian Meadows Productions, Monkeypaw Productions, Focus Features","United Kingdom, United States of America",English,based on short film
330418,Indru Netru Naalai,7.7,27,Released,2015-06-26,1400000,146,False,/sQYXs0FyAPhQf6UUas9YBgq64qh.jpg,620000,,tt4806232,ta,இன்று நேற்று நாளை,"Elango and his astrologer friend Pulivetti Arumugam come in possession of a time machine and start profiting from it. However, their meddling with time prevents the death of a gangster, who begins to wreck havoc in their lives.",2.411,/qEb9SRsZlhwXi8RrKDO12ymm9xY.jpg,,"Comedy, Science Fiction, Thriller","Studio Green, Thirukumaran Entertainment",India,Tamil,time travel
476344,The Chaperone,6.278,27,Released,2019-03-29,600654,103,False,/y8MeWjHGDrYYSg97gH0r6WP3ody.jpg,0,,tt2690226,en,The Chaperone,"In the early 1920s, a Kansas woman finds her life forever changed when she accompanies a young dancer on her fame-seeking journey to New York City.",4.753,/tu8VIrkJ8LTyrrT9wT9Nhix2VG7.jpg,One trip can change everything,Drama,"Fibonacci Films, Anonymous Content, 39 Steps","Australia, United Kingdom, United States of America",English,"new york city, period drama, costume drama, 1920s"
584350,A Place in the Sun,6.769,27,Released,2019-04-03,1297191,75,False,/fkRAByeq8e3IY8WsMMAur9MqKk9.jpg,0,,tt9576110,fr,J'veux du soleil,"Made on a shoestring budget, François Ruffin and Gilles Perret’s investigative documentary has the adventurous spirit of a road movie. Intimate and sometimes humorous, encounters with yellow vest protestors pierce through reports of violence and destruction, revealing a collective desire for equity.",2.321,/lVRWVQ0CvEMh0sLxSBHGA5w8zP7.jpg,,Documentary,"jour2fête, Les 400 clous",France,French,"road movie, fakir, gilets jaunes"
799177,Bhediya,6.648,27,Released,2022-11-25,10911075,156,False,/3EyNSc0JqtVf9aOHmaiiPRKUQZ5.jpg,7350000,,tt14099334,hi,भेड़िया,"Inspired by legendary folklore rooted in Arunachal Pradesh, Bhediya tells the story of Bhaskar, a man who gets bitten by a mythical wolf and begins to transform into the creature himself. As Bhaskar and his ragtag buddies try to find answers, he is worried that the monster in him will wipe out human existence in the local town.",5.922,/iZtq44ZmxBW0E3tAeLG6UdJe9aj.jpg,Jungle mein Kaand,"Comedy, Fantasy, Horror","Maddock Films, Jio Studios",India,Hindi,"werewolf, monster movie, horror comedy, creature comedy"
732721,Combat Wombat,6.593,27,Released,2020-10-15,153303,85,False,/rlY3YEDVx6kHhrWyz2zgr3pMFez.jpg,0,,tt9679528,en,Combat Wombat,"Maggie Diggins, a wombat turned Wonder Woman, unintentionally becomes the city's superhero after she begrudgingly saves a rookie superhero sugar glider from certain doom.",4.598,/383b9E3Uv1fOyPiSxMZr8lsjFMa.jpg,She kicks wom-butt,"Animation, Family, Fantasy","Like A Photon Creative, Odin's Eye Animation, Universal Pictures (Australasia) Pty Ltd, Particular Crowd, Pony Up Picture Studios",Australia,English,"superhero, animal, wombat"
240704,Island of Lemurs: Madagascar,6.167,27,Released,2014-04-03,13842409,39,False,/aCydkTp5CtyCG8ePqEXvLnGSiEI.jpg,0,http://islandoflemurs.imax.com,tt3231010,en,Island of Lemurs: Madagascar,"The incredible true story of nature’s greatest explorers—lemurs. Through footage captured with IMAX 3D, audiences go on a spectacular journey to the remote and wondrous world of Madagascar. Join trailblazing scientist Patricia Wright on her lifelong mission to help these strange and adorable creatures survive in the modern world.",3.43,/5oeuink6sb7ETzV0yOj0IRhT6Jk.jpg,A real place you could never imagine.  Strange creatures you will never forget.,Documentary,IMAX,United States of America,English,"madagascar, animal, lemur, nature documentary, short film"
522811,The Accidental Detective 2: In Action,6.574,27,Released,2018-06-13,24243825,116,False,/1kzsu5rW3xt4K96hXyooWAxBeVD.jpg,0,,tt7022500,ko,탐정: 리턴즈,"A comic book storekeeper, Dae-man, and the legendary homicide detective, Tae-su, who met on previous case quit their jobs to open a private detective agency.",3.52,/tbXQWdfzEUUQJXhkieQwaQ4XAqf.jpg,A new case? bring it on!,"Comedy, Crime","CJ Entertainment, Cree Pictures",South Korea,Korean,
534313,Racetime,5.241,27,Released,2018-12-07,12000000,90,False,/zFRilHeLlu3xA4IF3YgbO3JNBcp.jpg,3000000,http://racetimethemovie.com,tt8925540,fr,La course des tuques,"A spectacular sled race through the village. Frankie-Four-Eyes and his team, including Sophie as the driver, take on the newcomers: the mysterious and conceited Zac and his athletic cousin Charlie.",20.171,/iUlP6aUCyGh3aEEU0DmnFaJlAOg.jpg,,"Animation, Family, Comedy, Adventure",CarpeDiem Film & TV,Canada,French,
522925,Dalíland,6.7,26,Released,2022-09-29,471787,97,False,/dkRqcErje4ffPSso7wuoheycotC.jpg,0,,tt8399658,en,Dalíland,"In 1973, a young gallery assistant goes on a wild adventure behind the scenes as he helps aging genius Salvador Dali prepare for a big show in New York.",8.275,/4RE6PmgeE6Kz0fur2oiiYZ50R0c.jpg,The journey into excess starts with a moustache.,"Drama, History","Pressman Film, Zephyr Films, Serein Productions, Room 9 Entertainment, Neon Productions, Popcorn Group","France, United Kingdom, United States of America",English,"art, biopic"
257951,Beyond Beyond,6.635,26,Released,2014-03-21,226595,78,False,/dN5nNuSbfLk1PE2P0EAsegGoWGS.jpg,0,,tt3480110,sv,Resan till Fjäderkungens Rike,"Beyond Beyond is a story about wanting the impossible. A story about a little rabbit boy not old enough to understand the rules of life, who takes up the fight against the most powerful force. While doing so, he learns more and more about life.",5.485,/6DeL8tCyEMYuWRYwKPBsgxWqbhs.jpg,,"Animation, Adventure","Copenhagen Bombay, Copenhagen Bombay Sverige, Noble Entertainment, Film i Väst","Denmark, Sweden",Swedish,"rabbit, animal"
350555,The Midwife,5.692,26,Released,2015-09-04,2460914,119,False,/n4JROtkeVBDDjOLW456ehXrIOO9.jpg,1803780,https://solarfilms.com/portfolio-posts/katilo/,tt3298600,fi,Kätilö,"Helena has worked as a kind of midwife on the eve of the Lapland War. She wants  to leave everything behind, and a suitable opportunity arises when she falls in love with a German-Finnish officer Johannes, who is leaving to German-led Titovka prison camp in the Soviet Union. Helena enlists into the camp as a nurse, where she experiences the brutality of war.",4.194,/jrc7lROhmzAHttKd4I9EkmAQSBr.jpg,"A midwife's forbidden love story... separated by war, joined by love at first sight.","Drama, War, Romance",Solar Films,Finland,"German, Finnish","based on novel or book, world war ii, midwife, love, nazi officer"
506421,J'ai perdu Albert,4.3,26,Released,2018-09-12,373000,0,False,/4nEGVdaGOeFrW4UAXG2XZjuavAI.jpg,0,,tt7517232,fr,J'ai perdu Albert,"Chloe has been living a successful life thanks to one trick: Albert Einstein is in her mind. But one day, he decides to move and chooses another body: Zac, a depressive beekeeper.",1.245,/5I4MiZxaNI6Patml3rgofspB6wV.jpg,,Comedy,"Angélus Productions, StudioCanal, Climax Films","Belgium, France",French,
844075,New Gods: Yang Jian,7.0,26,Released,2022-08-19,70826303,128,False,/z2h8AtjutsbcERpGTVPoQAGO6p8.jpg,0,https://gkids.com/films/new-gods-yang-jian/,tt19757204,zh,新神榜：杨戬,"Fifteen hundred years after the war of gods, the heaven declined. Yang Jian, the God of Erlang, made a living by working as a catcher. One day, Yang Jian was ordered to hunt down a young man, his own nephew.",8.718,/tW5dFOemV4d7hxTcVI2bu4u0C9z.jpg,,"Animation, Adventure, Fantasy",Light Chaser Animation Studios,China,Mandarin,
388088,Jacob's Kingdom of Heaven,7.365,26,Released,2016-04-08,520000,145,False,/tpKeXhXtWOkXjCbH79V3JoTb3iA.jpg,110000,,tt5376232,ml,ജേക്കബിന്‍റെ സ്വർഗ്ഗരാജ്യം,"Jacob, a successful businessman, is settled in Dubai with his family. He is forced to flee to another country when he ends up with a huge debt as his friend betrays him.",2.64,/hYOC2JTcVkXS0FYK3rbWpLsj8Ir.jpg,Enter with happy heart,"Drama, Family","LJ Films, Big Bang Entertainments",India,"Arabic, English, Hindi, Malayalam, Tamil","parent child relationship, trap, dubai, jail, family, financial crisis, nri"
282346,Hate Story 2,4.4,26,Released,2014-07-18,4600000,130,False,/6kG35rPSRRbxOywwkZOYiBKH9zM.jpg,2300000,,tt3619772,hi,Hate Story 2,A young photographer from Mumbai uses her mind to play games with a prominent Hindu rightist leader.,7.351,/y5fg6O5ttxvh2wkMY1fUchLfZSL.jpg,Back With a Vengeance,"Drama, Thriller",T-Series,India,Hindi,"politician, revenge, corrupt politician, rape revenge, erotic thriller, left for dead"
617882,Soulmate,7.692,26,Released,2023-03-15,2471778,124,False,/eSSZgM4vMcA4XK2FPptLa9NFsAs.jpg,0,,tt13086130,ko,소울메이트,"Mi-so and Ha-eun meet in elementary school and quickly become best friends. In high school, Ha-eun meets Jin-woo and starts to have feelings for him, but he starts to have feelings for Mi-so. When they all meet again as adults, they are very different people, but they try to remember what friendship is really about.",15.199,/iL0jvWpSVW1uFn9aAoUh3UwzdYA.jpg,"At our brightest moment, we were together","Drama, Romance","Studio & New, Climax Studios, ANDMARQ Studio, KEYEAST",South Korea,"English, Korean","friendship, soulmates, difficult childhood, female friendship, romance, remake, childhood friends, aspiring artist, estranged mother, korean, best friends"
441894,Baadshaho,5.808,26,Released,2017-09-01,27000000,136,False,/XKSODlezU7GRE9ufLiHI0D8MxU.jpg,12300000,,tt4906960,hi,बादशाहो,"Emergency has been declared in India. Maharani Gitanjali from one of Rajasthan's princely states has already lost her privy purse. Now, she fears that she will lose the last treasure chest of gold which has been forcibly taken away from her. So she asks her trusted lieutenant, Bhawani to step in and plan a heist.",2.836,/cSeNkoe7ZC84jTa6HKdLEzUsSYW.jpg,,"Action, Thriller","Vertex Motion Pictures, T-Series",India,Hindi,"1970s, heist, armored truck, indian army, indian empire, privy purse, treasure heist"
462030,The Originals,7.1,26,Released,2017-06-25,491712,120,False,/ed3Vmzsa0fpNn3L8JPC7l8cBQI2.jpg,0,,tt6909846,ar,الأصليين,"Samir is the head of a small family and a bank employee and stable in his work, but separated after the decision to reduce the employment and then surprise that his bank balance zero and after days find a box with a mobile phone to meet a call changed his life by recruiting him  to spy on people through an organization called The Originals.",1.87,/KI0xqzbncx11ql6zmQyEIjy7gG.jpg,Al Asliayn,"Comedy, Drama, Mystery, Thriller","NEW Century, Red Star for Film Production and Distribution, New Century Art Production",Egypt,Arabic,
416079,1974: The Possession of Altair,5.404,26,Released,2018-06-01,200362,82,False,/uuU7q8vFbL5DKWk2hn8SgE65XTu.jpg,0,http://www.1974horror.com,tt2516966,es,1974: la posesión de Altair,"A newlywed couple disappeared in 1974, their 8mm tapes reveal one of the most horrifying events in Mexican history.",2.97,/yzj3C2Ef59PcRLSLcg8PPVnRcZh.jpg,,"Mystery, Horror, Science Fiction","Mórbido Films, Nemesis Films, Plataforma A&C, Consejo Para la Cultura y las Artes de Nuevo Leon (Conarte)",Mexico,Spanish,"possession, mockumentary, newlywed, found footage"
